,time stamp,LU1 x,LU1 y,LU1 th,LU2 x,LU2 y,LU2 th
377,21:53:21,104,238,13.315969,337,329,23.694143
378,21:53:21,103,240,18.397837,338,332,23.425125
379,21:53:21,103,241,13.216605,338,332,23.425125
380,21:53:21,103,241,17.031946,338,332,23.341667
381,21:53:21,103,242,17.11146,337,331,24.615429
382,21:53:21,103,242,17.041,337,330,22.155201
383,21:53:21,102,244,17.367159,337,330,22.155201
384,21:53:21,102,244,17.057335,337,330,22.414545
385,21:53:21,102,245,17.066473,337,330,22.155201
386,21:53:21,101,246,15.970115,337,331,20.646824
387,21:53:21,101,246,19.390299,337,331,22.306026
388,21:53:21,101,247,19.381777,337,331,22.430307
389,21:53:21,101,248,16.248009,337,331,24.791584
390,21:53:21,101,249,15.02975,337,331,22.430307
391,21:53:21,100,250,11.571084,338,331,21.279497
392,21:53:21,0,0,0.0,338,331,20.722132
393,21:53:21,100,252,15.6579485,338,332,23.137121
394,21:53:21,100,252,26.925856,338,332,23.137121
395,21:53:22,100,253,14.982446,338,332,20.733023
396,21:53:22,100,254,15.699374,338,332,19.805653
397,21:53:22,100,254,14.637073,338,333,19.593378
398,21:53:22,100,255,14.696614,338,332,19.805653
